0.065	 1.0011e+06
0.0673333	 1.01737e+06
0.0696667	 1.0339e+06
0.072	 1.0507e+06
0.0743333	 1.06777e+06
0.0766667	 1.08512e+06
0.079	 1.10275e+06
0.0813333	 1.12067e+06
0.0836667	 1.13888e+06
0.086	 1.15739e+06
0.0883333	 1.17619e+06
0.0906667	 1.1953e+06
0.093	 1.21473e+06
0.0953333	 1.23446e+06
0.0976667	 1.25452e+06
0.1	 1.27491e+06
0.102333	 1.29562e+06
0.104667	 1.31667e+06
0.107	 1.33807e+06
0.109333	 1.35981e+06
0.111667	 1.38191e+06
0.114	 1.40436e+06
0.116333	 1.42718e+06
0.118667	 1.45037e+06
0.121	 1.47394e+06
0.123333	 1.49789e+06
0.125667	 1.52222e+06
0.128	 1.54696e+06
0.130333	 1.5721e+06
0.132667	 1.59764e+06
0.135	 1.6236e+06
0.137333	 1.64998e+06
0.139667	 1.67679e+06
0.142	 1.70404e+06
0.144333	 1.73173e+06
0.146667	 1.75986e+06
0.149	 1.78846e+06
0.151333	 1.81752e+06
0.153667	 1.84705e+06
0.156	 1.87706e+06
0.158333	 1.90756e+06
0.160667	 1.93856e+06
0.163	 1.97006e+06
0.165333	 2.00207e+06
0.167667	 2.0346e+06
0.17	 2.06766e+06
0.172333	 2.10126e+06
0.174667	 2.1354e+06
0.177	 2.1701e+06
0.179333	 2.20536e+06
0.181667	 2.24119e+06
0.184	 2.27761e+06
0.186333	 2.31462e+06
0.188667	 2.35223e+06
0.191	 2.39045e+06
0.193333	 2.42929e+06
0.195667	 2.46876e+06
0.198	 2.50888e+06
0.200333	 2.54964e+06
0.202667	 2.59107e+06
0.205	 2.63317e+06
0.207333	 2.67596e+06
0.209667	 2.71944e+06
0.212	 2.76363e+06
0.214333	 2.80853e+06
0.216667	 2.85417e+06
0.219	 2.90054e+06
0.221333	 2.94767e+06
0.223667	 2.99557e+06
0.226	 3.04424e+06
0.228333	 3.09371e+06
0.230667	 3.14398e+06
0.233	 3.19506e+06
0.235333	 3.24698e+06
0.237667	 3.29974e+06
0.24	 3.35335e+06
0.242333	 3.40784e+06
0.244667	 3.46321e+06
0.247	 3.51949e+06
0.249333	 3.57667e+06
0.251667	 3.63479e+06
0.254	 3.69385e+06
0.256333	 3.75387e+06
0.258667	 3.81487e+06
0.261	 3.87685e+06
0.263333	 3.93985e+06
0.265667	 4.00386e+06
0.268	 4.06892e+06
0.270333	 4.13504e+06
0.272667	 4.20222e+06
0.275	 4.2705e+06
0.277333	 4.3399e+06
0.279667	 4.41041e+06
0.282	 4.48208e+06
0.284333	 4.5549e+06
0.286667	 4.62892e+06
0.289	 4.70413e+06
0.291333	 4.78057e+06
0.293667	 4.85824e+06
0.296	 4.93718e+06
0.298333	 5.01741e+06
0.300667	 5.09893e+06
0.303	 5.18178e+06
0.305333	 5.26598e+06
0.307667	 5.35155e+06
0.31	 5.4385e+06
0.312333	 5.52687e+06
0.314667	 5.61667e+06
0.317	 5.70794e+06
0.319333	 5.80068e+06
0.321667	 5.89494e+06
0.324	 5.99072e+06
0.326333	 6.08806e+06
0.328667	 6.18699e+06
0.331	 6.28752e+06
0.333333	 6.38968e+06
0.335667	 6.49351e+06
0.338	 6.59902e+06
0.340333	 6.70624e+06
0.342667	 6.81521e+06
0.345	 6.92595e+06
0.347333	 7.03849e+06
0.349667	 7.15285e+06
0.352	 7.26908e+06
0.354333	 7.38719e+06
0.356667	 7.50722e+06
0.359	 7.6292e+06
0.361333	 7.75317e+06
0.363667	 7.87915e+06
0.366	 8.00717e+06
0.368333	 8.13728e+06
0.370667	 8.2695e+06
0.373	 8.40387e+06
0.375333	 8.54042e+06
0.377667	 8.67919e+06
0.38	 8.82022e+06
0.382333	 8.96353e+06
0.384667	 9.10918e+06
0.387	 9.25719e+06
0.389333	 9.40761e+06
0.391667	 9.56047e+06
0.394	 9.71581e+06
0.396333	 9.87368e+06
0.398667	 1.00341e+07
0.401	 1.01972e+07
0.403333	 1.03629e+07
0.405667	 1.05312e+07
0.408	 1.07024e+07
0.410333	 1.08763e+07
0.412667	 1.1053e+07
0.415	 1.12326e+07
0.417333	 1.14151e+07
